nombre_revista,issn_original,is_in_crossref,total_dois,current_dois,backfile_dois,abstracts_current,licenses_current,orcids_current,affiliations_current,references_current,display_name,works_count,cited_by_count,h_index,i10_index,is_oa,is_in_doaj,apc_usd,total_errores,porcentaje_resumenes,porcentaje_palabras_clave,porcentaje_referencias,porcentaje_afiliaciones,calidad_dialnet_score,completitud_metadatos_dialnet,visibilidad_openalex,densidad_doi,modernizacion_crossref,madurez_editorial,brecha_visibilidad,coherencia_resumenes,potencial_indexacion,acceso_abierto_integral,nivel1_completitud,nivel1_coherencia,eficiencia_apc,nivel2_visibilidad,nivel3_madurez,oportunidad_mejora,segmento,potencial_combinado
Revista de Trabajo Social,2735-7228,True,20,20,0,0.95,1.0,0.0,0.0,0.0,Revista de Trabajo Social,290.0,233.0,7.0,4.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.803448275862069,1.0,0.65,0.0,-13.5,0.9201052631578948,0.2303820324650642,0.7,33.05789473684211,0.9201052631578948,0.0,0.7517241379310344,0.5,0.2303820324650642,Veterana,11.43653962492438
Arquitecturas del Sur,0716-2677;0719-6466,True,192,53,139,0.9056603773584906,0.830188679245283,0.8679245283018868,0.0,0.0,Arquitecturas del Sur,243.0,213.0,6.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.8765432098765432,0.2760416666666667,0.8679245283018867,0.029649854535655825,-0.265625,0.9644448857994041,0.2981432404609963,0.9490566037735848,33.16685700099305,0.9644448857994041,0.0,0.9127999068250641,0.15284576060116126,0.2981432404609963,Oportunidad,11.410834222806423
Revista de la Academia,0719-6318,True,184,52,132,0.8653846153846154,0.9807692307692308,0.1153846153846154,0.0,0.0,Revista de la Academia,189.0,208.0,6.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1005291005291005,0.2826086956521739,0.6538461538461539,0.029342094769330522,-0.02717391304347826,0.9952793522267207,0.24068520209149905,0.9942307692307693,33.059817813765186,0.9952793522267207,0.0,1.0473799348799349,0.1559753952107522,0.24068520209149905,Básico,11.421057714618625
Estudios constitucionales,0718-0195;0718-5200,True,549,75,474,0.0,0.0,0.0,0.0,0.0,Estudios constitucionales,719.0,2477.0,19.0,50.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.4450625869262863,0.1366120218579235,0.0,0.03697988882420784,-0.30965391621129323,0.12989473684210529,0.0895076369499071,0.4,32.732894736842105,0.12989473684210529,0.0,1.922531293463143,0.08679595534106568,0.0895076369499071,Problema,11.580740661882105
Gayana Botánica,0016-5301;0717-6643,True,626,30,596,0.0,0.0,0.0,0.0,0.0,Gayana. Botánica,695.0,5015.0,24.0,137.0,True,True,1000.0,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,7.215827338129497,0.04792332268370607,0.0,0.038351502680355615,-0.11022364217252396,0.12989473684210529,0.12636374742511583,0.7,32.732894736842105,0.12989473684210529,3.4738532147436882,3.9579136690647485,0.04313741268203084,0.12636374742511583,Problema,12.244648606196295
Pléyade (Santiago),0718-655X;0719-3696,True,141,42,99,0.0,0.0,0.0,0.0,0.0,Pléyade,196.0,221.0,6.0,4.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1275510204081634,0.2978723404255319,0.0,0.02763102111592855,-0.3900709219858156,0.12989473684210529,0.04529829375409705,0.4,32.732894736842105,0.12989473684210529,0.0,0.7637755102040817,0.1627516807707302,0.04529829375409705,Básico,11.219807309272307
AUS,0718-204X;0718-7262,True,497,64,433,1.0,0.59375,0.171875,0.0,0.0,AUS,501.0,611.0,9.0,8.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.219560878243513,0.12877263581488935,0.5885416666666666,0.03643826720460243,-0.008048289738430584,0.8701052631578947,0.22440106242353977,0.578125,33.02716557017544,0.8701052631578947,0.0,0.8988429391217565,0.08260545150974588,0.22440106242353977,Básico,11.336204653602314
Littera Scripta Revista de filosofía,2735-6140,True,80,40,40,0.575,0.0,0.8,0.0,0.0,Littera Scripta Revista de filosofía,81.0,5.0,1.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.06172839506172839,0.5,0.4583333333333333,0.022281432400225846,-0.0125,0.7048947368421052,0.14109388849486412,0.7,32.96206140350877,0.7048947368421052,0.0,0.3808641975308642,0.2611407162001129,0.14109388849486412,Veterana,11.201355439079913
Revista de Derecho Ambiental,0718-0101;0719-4633,True,129,30,99,0.9333333333333332,1.0,0.7333333333333333,0.0,0.0,Revista de Derecho Ambiental,241.0,290.0,6.0,4.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.2033195020746887,0.23255813953488372,0.8888888888888888,0.02763102111592855,-0.8682170542635659,0.9367719298245615,0.3140645719317437,1.0,33.17733918128655,0.9367719298245615,0.0,1.1016597510373445,0.13009458032540613,0.3140645719317437,Básico,11.469697837549766
Mutatis Mutandis Revista Internacional de Filosofía,0719-4773,True,288,49,239,1.0,1.0,0.9183673469387756,0.0,0.8979591836734694,Mutatis Mutandis Revista Internacional de Filosofía,282.0,67.0,3.0,1.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.2375886524822695,0.1701388888888889,0.9727891156462585,0.03288383354005195,0.020833333333333332,0.8701052631578947,0.30462662576973637,1.0,33.21928929466524,0.8701052631578947,0.0,0.6187943262411347,0.10151136121447042,0.30462662576973637,Oportunidad,11.313198327373614
Revista Electrónica de Investigación en Docencia Universitaria,2452-4875,True,98,47,51,0.8936170212765957,0.8936170212765957,0.4468085106382979,0.0,0.0,Revista Electrónica de Investigación en Docencia Universitaria,101.0,67.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6633663366336634,0.47959183673469385,0.7446808510638298,0.023707462311488566,-0.030612244897959183,0.976488241881299,0.2539348630728689,0.9680851063829787,33.10523516237402,0.976488241881299,0.0,0.8157257215083211,0.2516496495230912,0.2539348630728689,Oportunidad,11.39087017780181
Sophia Austral,0719-5605,True,143,25,118,0.88,0.0,0.96,0.0,0.0,Sophia Austral,143.0,314.0,7.0,6.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.195804195804196,0.17482517482517482,0.6133333333333333,0.028674740958669176,0.0,0.9901052631578947,0.25371032563805784,0.7,33.03956140350877,0.9901052631578947,0.0,1.447902097902098,0.101749957891922,0.25371032563805784,Problema,11.529737819767597
0718-4379;2735-7058,0718-4379;2735-7058,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista Notas Históricas y Geográficas,0719-4404,True,76,76,0,1.0,0.3947368421052632,0.0131578947368421,0.0,0.0,Revista Notas Históricas y Geográficas,76.0,2.0,1.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.02631578947368421,1.0,0.4692982456140351,0.0,0.0,0.8701052631578947,0.14234800286840615,0.8184210526315789,32.967543859649126,0.8701052631578947,0.0,0.42236842105263156,0.5,0.14234800286840615,Veterana,11.296637426900586
Si Somos Americanos,0718-2910;0719-0948,True,410,49,361,0.979591836734694,1.0,0.8775510204081634,0.0,0.979591836734694,Si Somos Americanos,417.0,1082.0,13.0,25.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.594724220623501,0.11951219512195121,0.9523809523809526,0.03534986527095462,-0.01707317073170732,0.8905134264232007,0.3624823222925136,1.0,33.20908521303258,0.8905134264232007,0.0,1.7973621103117505,0.07743103019645292,0.3624823222925136,Básico,11.694626117846928
0716-0518;0719-1723,0716-0518;0719-1723,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Materia Arquitectura,0718-7033;2735-7503,True,321,66,255,0.6060606060606061,0.196969696969697,0.2272727272727273,0.0,0.0,Materia Arquitectura,320.0,37.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.115625,0.205607476635514,0.3434343434343434,0.033271064666877376,0.003115264797507788,0.7359553429027114,0.10959519018945502,0.759090909090909,32.904611908559275,0.7359553429027114,0.0,0.4373579545454545,0.1194392706511957,0.10959519018945502,Básico,11.15380304458531
Revista Protesta y Carisma,2452-5308,True,96,49,47,0.7959183673469388,1.0,0.5918367346938777,0.0,0.3673469387755102,Revista protesta y carisma:,96.0,16.0,2.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.16666666666666666,0.5104166666666666,0.7959183673469389,0.023227206065447342,0.0,0.9258131041890441,0.24802455099371717,0.3,33.13085392051558,0.9258131041890441,0.0,0.23333333333333334,0.266821936366057,0.24802455099371717,Oportunidad,11.210336396738322
Revista Convergencia Educativa,0719-3351,True,89,42,47,0.8571428571428571,0.0,0.8571428571428571,0.0,0.0,Revista Convergencia Educativa,123.0,83.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.6747967479674797,0.47191011235955055,0.5714285714285714,0.023227206065447342,-0.38202247191011235,0.9870375939849624,0.20237008023360123,0.4,33.01860902255639,0.9870375939849624,0.0,0.5373983739837398,0.24756865921249893,0.20237008023360123,Veterana,11.267858685250877
Revista ProPulsión Interdisciplina en Ciencias Sociales y Humanidades,2452-5758,True,88,38,50,0.8684210526315789,0.8684210526315789,0.0,0.0,0.0,Revista ProPulsión,88.0,24.0,2.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.2727272727272727,0.4318181818181818,0.5789473684210525,0.023590953796345952,0.0,0.9983157894736842,0.18815393393532903,0.26052631578947366,33.02236842105263,0.9983157894736842,0.0,0.2666267942583732,0.2277045678072639,0.18815393393532903,Veterana,11.172233261039423
Revista Matronería Actual,2452-5820,True,106,61,45,1.0,1.0,0.5901639344262295,0.0,0.0,Revista Matronería Actual,101.0,56.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5544554455445545,0.5754716981132075,0.8633879781420765,0.02297184837893457,0.04716981132075472,0.8701052631578947,0.28548391075304586,0.7,33.16458872591314,0.8701052631578947,0.0,0.6272277227722772,0.2992217732460711,0.28548391075304586,Oportunidad,11.363679407310498
Revista de Historia y Geografía,0719-4137;0719-4145,True,229,31,198,1.0,0.7741935483870968,0.7419354838709677,0.0,0.0,Revista de Historia y Geografía,265.0,293.0,6.0,3.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.1056603773584905,0.13537117903930132,0.8387096774193549,0.03175982894834695,-0.1572052401746725,0.8701052631578947,0.2962906514095118,0.6322580645161291,33.152249575551785,0.8701052631578947,0.0,0.8689592209373098,0.08356550399382413,0.2962906514095118,Oportunidad,11.368258100160974
Inmanere,2735-7961;2735-797X,True,45,31,14,0.9032258064516128,0.9032258064516128,0.5806451612903226,0.064516129032258,0.6451612903225806,Inmanere,46.0,9.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.1956521739130435,0.6888888888888889,0.7956989247311826,0.01624830120661326,-0.022222222222222223,0.966879456706282,0.2494311847439573,0.6709677419354838,33.1307441992077,0.966879456706282,0.0,0.43330995792426363,0.35256859504775107,0.2494311847439573,Oportunidad,11.305540917393238
Revista de Ciencias Sociales,0717-2257;0718-3631,True,393,30,363,1.0,1.0,0.5,0.0,0.5,Revista de ciencias sociales.,394.0,310.0,7.0,4.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7868020304568528,0.07633587786259542,0.8333333333333334,0.03538292320582044,-0.002544529262086514,0.8701052631578947,0.28482564681160655,0.3,33.14956140350877,0.8701052631578947,0.0,0.5434010152284264,0.05585940053420793,0.28482564681160655,Oportunidad,11.249607273090469
0719-7519,0719-7519,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Revista de Pensamiento Crítico Aymara,2707-692X;2707-6938,True,76,17,59,0.8823529411764706,0.0,0.2352941176470588,0.0,0.0,Revista de Pensamiento Crítico Aymara,76.0,37.0,3.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.4868421052631579,0.2236842105263158,0.37254901960784315,0.0245660673733326,0.0,0.9877523219814242,0.13556397458791353,0.4,32.91916924664603,0.9877523219814242,0.0,0.44342105263157894,0.1241251389498242,0.13556397458791353,Básico,11.162238479409142
Latin American Journal of Trade Policy,0719-9368,True,93,27,66,1.0,1.0,0.037037037037037,0.0,0.0,Latin American Journal of Trade Policy,100.0,130.0,6.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3,0.2903225806451613,0.6790123456790124,0.025228155716345794,-0.07526881720430108,0.8701052631578947,0.25367825107980996,1.0,33.07240090968161,0.8701052631578947,0.0,1.15,0.15777536818075355,0.25367825107980996,Problema,11.460058759287454
Tiempo y Espacio,0716-9671;0719-0867,True,40,14,26,1.0,1.0,0.3571428571428571,0.0,1.0,Tiempo y Espacio,40.0,5.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.125,0.35,0.7857142857142857,0.019775021196025973,0.0,0.8701052631578947,0.2427812678536687,0.7,33.12575187969925,0.8701052631578947,0.0,0.4125,0.18488751059801298,0.2427812678536687,Oportunidad,11.24104646343242
CAPIC REVIEW,0718-4654;0718-4662,True,114,32,82,0.9375,0.96875,0.59375,0.0,0.15625,CAPIC REVIEW,183.0,236.0,6.0,3.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.289617486338798,0.2807017543859649,0.8333333333333334,0.02651304364677959,-0.6052631578947368,0.9326052631578947,0.2997030860248431,0.9906249999999999,33.14956140350877,0.9326052631578947,0.0,1.140121243169399,0.15360739901637224,0.2997030860248431,Básico,11.48109668189818
Revista Chilena de Derecho del Trabajo y de la Seguridad Social,0719-0093;0719-7551,True,333,25,308,1.0,0.0,0.84,0.0,0.0,Revista Chilena de Derecho del Trabajo y de la Seguridad Social,487.0,155.0,4.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.3182751540041068,0.07507507507507508,0.6133333333333333,0.03440004766138647,-0.4624624624624625,0.8701052631578947,0.20057945083644227,0.4,33.03956140350877,0.8701052631578947,0.0,0.3591375770020534,0.05473756136823077,0.20057945083644227,Básico,11.151145513959683
Ciencia & Investigación Forestal,0718-4530;0718-4646,True,672,50,622,1.0,1.0,0.38,0.0,0.0,Ciencia & Investigación Forestal,683.0,544.0,8.0,6.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7964860907759883,0.0744047619047619,0.7933333333333333,0.03860727911272471,-0.01636904761904762,0.8701052631578947,0.2731499551084072,0.7,33.129561403508774,0.8701052631578947,0.0,0.7482430453879941,0.05650602050874331,0.2731499551084072,Oportunidad,11.31143682313517
Revista UCMaule,0717-2656;0719-9872,True,122,38,84,0.8684210526315789,0.0,0.8684210526315789,0.0,0.0,Revista UCMaule,123.0,166.0,6.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.3495934959349594,0.3114754098360656,0.5789473684210525,0.0266559075389419,-0.00819672131147541,0.9983157894736842,0.22493875049071663,0.7,33.02236842105263,0.9983157894736842,0.0,1.0247967479674798,0.16906565868750376,0.22493875049071663,Básico,11.405410275902538
2452-493X,2452-493X,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
0716-5072,0716-5072,False,0,0,0,0.0,0.0,0.0,0.0,0.0,Acta entomológica chilena,231.0,528.0,9.0,9.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,2.2857142857142856,0.0,0.0,0.0,0.0,0.12989473684210529,0.07137504401243017,0.4,32.732894736842105,0.12989473684210529,0.0,1.3428571428571427,0.0,0.07137504401243017,Problema,11.358583959899748
En las Fronteras del Derecho,2735-7236,True,49,34,15,0.7941176470588235,0.0,0.9117647058823528,0.0,0.0,En las Fronteras del Derecho,47.0,8.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.1702127659574468,0.6938775510204082,0.568627450980392,0.016635532333438688,0.04081632653061224,0.9240123839009288,0.18001937030546233,0.4,33.0172084623323,0.9240123839009288,0.0,0.2851063829787234,0.35525654167692344,0.18001937030546233,Veterana,11.219190462329315
Veritas,0717-4675;0718-9273,True,330,44,286,0.0,0.0,0.0,0.0,0.0,Veritas,330.0,614.0,10.0,12.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,1.8606060606060606,0.13333333333333333,0.0,0.03395689329455773,0.0,0.12989473684210529,0.06306201070109849,0.4,32.732894736842105,0.12989473684210529,0.0,1.1303030303030304,0.08364511331394553,0.06306201070109849,Problema,11.315614293486362
0718-2023;0718-4018,0718-2023;0718-4018,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Textos híbridos Revista de estudios sobre crónica y periodismo narrativo,2157-0159,True,0,0,0,0.0,0.0,0.0,0.0,0.0,Textos híbridos Revista de estudios sobre crónica y periodismo narrativo,1.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Anales del Instituto de la Patagonia,0718-686X,True,387,26,361,0.8846153846153846,0.0,0.8461538461538461,0.0,0.0,Anales del Instituto de la Patagonia,387.0,1297.0,14.0,35.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,3.351421188630491,0.06718346253229975,0.576923076923077,0.03534986527095462,0.0,0.9854898785425101,0.2613070731832725,0.4,33.021356275303646,0.9854898785425101,0.0,1.8757105943152454,0.05126666390162718,0.2613070731832725,Problema,11.649444511173506
Revista de Derecho Público,0716-0267;0719-5249,True,1334,23,1311,1.0,0.0,0.9130434782608696,0.0,0.0,Revista de Derecho Público,1334.0,1010.0,10.0,11.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.7571214392803598,0.017241379310344827,0.6376811594202899,0.043075847817024206,0.0,0.8701052631578947,0.225124963279367,0.7,33.051735316552254,0.8701052631578947,0.0,0.7285607196401799,0.030158613563684517,0.225124963279367,Básico,11.270151549918706
European Journal of Education and Psychology,1888-8992;1989-2209,True,307,40,267,0.85,0.775,0.85,0.775,0.725,European Journal of Education and Psychology,319.0,3736.0,32.0,123.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,11.711598746081505,0.13029315960912052,0.8250000000000001,0.033545921883065134,-0.03908794788273615,0.9798947368421053,0.4000508918258801,0.6325000000000001,33.14539473684211,0.9798947368421053,0.0,6.172049373040752,0.08191954074609283,0.4000508918258801,Básico,13.133121216876317
Átemus,0719-885X,True,155,37,118,0.2972972972972973,0.8648648648648649,0.0,0.0,0.0,Átemus,150.0,4.0,1.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.02666666666666667,0.23870967741935484,0.3873873873873874,0.028674740958669176,0.03225806451612903,0.42719203413940265,0.11779525471525863,0.6594594594594595,32.9265884305358,0.42719203413940265,0.0,0.34306306306306306,0.133692209189012,0.11779525471525863,Básico,11.134447900929294
Cuadernos de Teoría Social,0719-6415;0719-6423,True,144,38,106,0.9473684210526316,1.0,0.0263157894736842,0.0,0.0,Cuadernos de teoría social.,144.0,78.0,4.0,1.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5416666666666666,0.2638888888888889,0.6578947368421053,0.028036973006771434,0.0,0.9227368421052631,0.22334026599040832,0.7,33.06184210526316,0.9227368421052631,0.0,0.6208333333333333,0.14596293094783017,0.22334026599040832,Básico,11.276212789848108
Estudios de economía,0304-2758;0718-5286,True,195,37,158,0.0,0.0,0.0,0.0,0.0,Estudios de economía,195.0,1587.0,22.0,49.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,8.138461538461538,0.18974358974358974,0.0,0.03041342521332139,0.0,0.12989473684210529,0.13274952296802048,0.7,32.732894736842105,0.12989473684210529,0.0,4.419230769230769,0.11007850747845556,0.13274952296802048,Problema,12.420734671183778
Sin ISSN,Sin ISSN,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Benessere Revista de Enfermería,0719-7764,True,89,25,64,0.88,0.04,0.92,0.0,0.0,Benessere Revista de Enfermería,82.0,14.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.17073170731707318,0.2808988764044944,0.6133333333333334,0.02504632361937382,0.07865168539325842,0.9901052631578947,0.193457736652215,0.41200000000000003,33.03956140350877,0.9901052631578947,0.0,0.2913658536585366,0.1529726000119341,0.193457736652215,Básico,11.16129995239308
Archivos de la Sociedad Chilena de Medicina del Deporte,0719-7322,True,150,33,117,0.8181818181818182,0.8181818181818182,0.4545454545454545,0.0,0.3939393939393939,Archivos de la Sociedad Chilena de Medicina del Deporte,153.0,25.0,2.0,0.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.16339869281045752,0.22,0.6969696969696969,0.02862410774679399,-0.02,0.9480765550239235,0.21817164682488804,0.6454545454545455,33.08137958532696,0.9480765550239235,0.0,0.4044266191325015,0.124312053873397,0.21817164682488804,Oportunidad,11.203372752777618
0718-302X,0718-302X,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
Nueva revista del Pacífico,0719-5176,True,238,67,171,0.0,0.0,0.0,0.0,0.0,Nueva revista del Pacífico/Nueva revista del Pacífico,498.0,260.0,7.0,4.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.5220883534136547,0.2815126050420168,0.0,0.030884966860880714,-1.0924369747899159,0.12989473684210529,0.02520499851706312,0.4,32.732894736842105,0.12989473684210529,0.0,0.46104417670682735,0.15619878595144876,0.02520499851706312,Básico,11.116712566500127
Horizontes Empresariales,0717-9901;0719-0875,True,230,29,201,1.0,0.0,0.2413793103448276,0.0,0.4137931034482759,Horizontes Empresariales,230.0,1158.0,7.0,2.0,True,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,5.034782608695652,0.12608695652173912,0.41379310344827586,0.03184960618440723,0.0,0.8701052631578947,0.23199032096309602,0.4,32.93979128856624,0.8701052631578947,0.0,2.717391304347826,0.07896828135307318,0.23199032096309602,Problema,11.91205029142238
Revista Tribuna Internacional,0719-210X;0719-482X,True,244,17,227,1.0,1.0,0.2352941176470588,0.0,0.0,Revista Tribuna Internacional,246.0,67.0,3.0,0.0,True,True,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.27235772357723576,0.06967213114754098,0.7450980392156863,0.03257607377372664,-0.00819672131147541,0.8701052631578947,0.23798171104117333,1.0,33.10544375644995,0.8701052631578947,0.0,0.6361788617886179,0.051124102460633813,0.23798171104117333,Oportunidad,11.264248906899732
0717-7828;0719-1014,0717-7828;0719-1014,False,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False,False,,627.3894736842105,87.01052631578948,65.58947368421053,33.65263157894737,75.61052631578947,0.0,65.46578947368421,0.0,0.0,0.0,0.0,0.0,0.12989473684210529,0.0,0.0,32.732894736842105,0.12989473684210529,0.0,0.0,0.0,0.0,Básico,10.910964912280702
